,Article Title,Category
616,"West Ham fines Zouma for animal abuse, player turns in cats



West Ham fined defender Kurt Zouma two weeks' wages and the player relinquished custody of his two cats as part of an animal-abuse investigation on Wednesday.



",sports
617,"FIFA backs semi-automated offside system to boost VAR



FIFA hopes the rolling out of its semi-automated offside technology being trialled at the Club World Cup will not only speed up decision-making but offer increased clarity for football supporters.



",sports
618,"Conte open to reuniting with Eriksen at Tottenham



Antonio Conte has opened the door to a possible Tottenham return for Christian Eriksen after saying it would be a ""good opportunity"" to work with the Denmark international again.



",sports
619,"A frustrating night for us: Manchester United boss Rangnick after draw at Burnley



Out of the FA Cup, Man United now out of the Premier League's top four.



",sports
620,"FIFA 'inundated' with 17 million requests for World Cup tickets



Fans have sought 17 million tickets for this year's World Cup finals in Qatar, FIFA said Tuesday, making it more than five times over-subscribed.



",sports
621,"28% increase in January transfers: FIFA



FIFA publishes International Transfer Snapshot (January 2022), for the third year in a row, an analysis of player transfer activity during the recent registration period.



",sports
622,"Tuchel absence 'big challenge' for Chelsea at Club World Cup



Chelsea assistant Zsolt Low said Tuesday the absence of Covid-hit Thomas Tuchel presents a ""big challenge"" for the European champions at the Club World Cup.



",sports
623,"Al Hilal's Jardim calls Club World Cup schedule 'unfair'



Al Hilal coach Leonardo Jardim has urged FIFA to reconsider the Club World Cup format that sees the European and South American champions play fewer matches than their rivals.



",sports
624,"West Ham's Zouma apologises for abusing cat in shocking online video



West Ham and France defender Kurt Zouma has apologised after a disturbing video surfaced of him kicking and slapping a cat, with the Premier League club publicly condemning the footage.



",sports
625,"Newcastle face moment of truth as Premier League winter break ends



New-look Newcastle take on Frank Lampard's Everton on Tuesday after splashing the cash in the January transfer window as the Premier League gears up for a first full programme of matches after the winter break.



",sports
626,"Lampard brushes off criticism of Dele Alli over Everton unveiling



Everton manager Frank Lampard says it would be detrimental to ""handcuff"" individual personalities such as Dele Alli after his new signing was criticised over his appearance during his presentation to fans.



",sports
627,"Man Utd boss Rangnick says there are 'no problems' with Lingard



Manchester United interim boss Ralf Rangnick said on Monday there were no issues between himself and Jesse Lingard, after the two men appeared to be at loggerheads last week over the midfielder's availability.



",sports
628,"Dortmund sign Germany defender Suele from Bayern on free transfer



Borussia Dortmund confirmed Monday the signing of Germany defender Niklas Suele on a free transfer from rivals and Bundesliga leaders Bayern Munich for next season.



",sports
629,"Overmars quits Ajax over 'inappropriate' messages to female colleagues



Former Dutch international Marc Overmars resigned as sporting director of Ajax after admitting sending a ""series of inappropriate messages"" to female colleagues, while Dutch football authorities Monday called on victims to come forward.



",sports
630,"Newcastle's Wilson in race to be fit before end of season



Newcastle forward Callum Wilson is facing a battle to be fit before the end of the season, with manager Eddie Howe revealing that the player is making a slow recovery from a calf injury.



",sports
631,"UK and Ireland abandon 2030 World Cup bid to focus on Euro 2028



The UK and Ireland will not bid to stage the 2030 World Cup and will instead focus on a joint campaign to host Euro 2028, their football bodies announced on Monday.



",sports
632,"It was an important victory, says Barcelona coach after Atletico win



Barcelona showed Sunday why it shouldn't be discarded just yet as a threat in Spanish soccer.



",sports
633,"Spain La Liga results & scorers (23rd matchday)



Follow Ahram Online's coverage of Spain La Liga matches of the 2021/2022 season (4/7 February)



",sports
634,"Italy Serie A results & scorers (24th matchday)



Follow Ahram Online's coverage of Italy Serie A matches of the 2021/2022 season (5/6 February)



",sports
635,"Germany Bundesliga results & scorers (21st matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches of the 2021/2022 season (4/6 February)



",sports
636,"Barcelona go fourth after winning six-goal thriller against Atletico



Jordi Alba scored an extraordinary volley and Dani Alves was sent off as Barcelona delivered a major boost to their hopes of finishing in La Liga's top four on Sunday by winning a six-goal thriller against Atletico Madrid.



",sports
637,"Dortmund humiliated by Leverkusen in Haaland's absence



Borussia Dortmund's Bundesliga title hopes were left in tatters on Sunday as they crashed to a 5-2 defeat at home to Bayer Leverkusen, with injured star striker Erling Haaland forced to watch from the sidelines.



",sports
638,"Back from injury, 1st Liverpool goal for teen Elliott in cup



Teenager Harvey Elliott returned from five months out injured and scored his first Liverpool goal in a 3-1 victory over Cardiff in the FA Cup on Sunday.



",sports
639,"Manchester City, Chelsea, Spurs get favourable FA Cup draws



Premier League leaders Manchester City will travel to Peterborough in the FA Cup fifth round, while Chelsea and Tottenham will also visit Championship opposition.



",sports
