,Article Title,Category
167,"

Permanent art exhibition of activist Inji Aflatoun opens at Amir Taz Palace



Eighty eight works and personal items of the famous bourgeoisie-born turned socialist artist Inji Aflatoun (1924-1989) will be displayed at Amir Taz Palace



",Art
168,"

Bridge: A story of an Egyptian artist at the Victoria and Albert Museum, London



Ahram Online speaks with the co-curator and artist of Bridge, a comment on Egyptian society by an Egyptian artist exhibited as a candidate for the Jameel Prize in the V&A Museum in London



",Art
169,"

 Weiwei endured ""immense pressure"" in detention



Chinese dissident artist Ai Weiwei, whose disappearance in April caused an international outcry, still faces the threat of prison for alleged subversion



",Art
170,"

Ahmad Nady: A budding Egyptian cartoonist



Nady says he would prefer his cartoons to be used as banners in protests than to be published in newspapers



",Art
171,"

A colourful conversation with 'The Contemporaries' at Designopolis



Tache Art Gallery in Designopolis features a group of contemporary Egyptian artists, showcasing an assortment of pieces that create a bright community of faces, figures and landscapes that playfully and artfully engage the viewer



",Art
172,"

PICTURE GALLERY: Brazilian Political Cartoonist, Carlos Latuff on Jan 25



Carlos Latuff, a professional cartoonist from Brazil born in 1968, has been closely following the developments of the Arab Spring. Some of his cartoons supporting Egypt's Revolution have become iconic, and all are reflective



",Art
173,"

EU delegation celebrates ""On the Move"" art exhibition



An EU delegation celebrates the success of the ""On the Move"" exhibition held at the EU Residence in Egypt



",Art
174,"

Egyptian sculptor Mostafa Naguib's memory revived with lecture



Event at Alexandria's Mahmoud Said Centre on Saturday is part of a series of lectures focusing on Egypt's once-successful but now neglected artists



",Art
175,"

Exhibition dedicated to Syrian cartoonist Ali Ferzat at Atelier du Caire



Selection of work by award-winning cartoonist brutally beaten by Al-Assad's thugs



",Art
176,"

Iranian born photographer at Black Dog 



The Black Dog Space opens a new exhibition by the Iranian born photographer Afshin Dehkordi



",Art
177,"

Algerian artist Rachid Koraïchi bags Jameel Prize 2011



The Algerian born Rachid Koraïchi won the £25,000 Jameel Prize for a selection of embroidered cloth banners from a series entitled Les maitres invisibles (The Invisible Masters), 2008



",Art
178,"

Prominent Iraqi sculptor Hikmat dies at 82



Many of his sculptures are visible in public spaces in Baghdad, and some recent works have not yet been unveiled



",Art
179,"

A thousand maps without an apparent direction



Though an ambitious and fresh exhibition, Ashraf Ibrahim's display at the Palace of Arts leaves many questions unanswered



",Art
180,"

Rescheduling of Ali Ferzat's exhibition - opening today 



A special exhibition featuring works of the dissident Syrian cartoonist will open today



",Art
181,"

Graffiti exhibition to open in Townhouse



Nine graffiti artists will experiment with an indoor-exhibition at the Townhouse Factory Space



",Art
182,"

Syrian cartoonist Ali Ferzat at Cairo Atelier



Exhibition to display work by critic of Syrian regime



",Art
183,"

Galleries from Tunisia and Morocco at Docks Art Fair in Lyon



Four galleries from Arab Region to participate in international art fair



",Art
184,"

Palestinian children’s art exhibition in California shut down under pro-Israel pressure



‘The children in Gaza lose,’ after pro-Israel organisations pressure an Oakland gallery to cancel an art exhibition by Palestinian children of their experience in Israel-Palestine conflicts



",Art
185,"

 Van Gogh's “Poppy Painting” case to resume in December



Twelve Ministry of Culture officials to stand trial accused of theft



",Art
186,"

CIC to launch a photography school



The non-profit art institution will launch a photography school this October with professional and amateur courses



",Art
187,"

Six days until the announcement of the winner of the Jameel Prize 2011 



Hazem El-Mestikawy from Egypt is among ten short-listed artists, the winner of which will be announced in London on Monday



",Art
188,"

Modern and Contemporary Arab and Iranian art on sale at Sotheby's London



Sotheby’s London announced a sale of Modern and Contemporary art by Arab and Iranian artists will take place on Tuesday, 4 October



",Art
189,"

Amidst violence in Syria an exhibition opens on the impact of the Arab Spring on artists



Ayyam Gallery Damascus looks into the complex intertwining of art and politics that has arisen over the past year as artists are affected by the widespread turmoil in the Middle East and North Africa



",Art
190,"

A thousand painted maps of Vienna at the Palace of Arts



The exhibition symbolises a unique connection between Cairo and the Austrian capital through a series of impressive paintings



",Art
191,"

Travelling installation by Ai Weiwei, the Chinese imprisoned artist the world demanded be released



Activist and artist Ai Weiwei fights against the Chinese government's censorship, while grandising Chinese culture through his outdoor sculpture world tour of Circle of Animals/Zodiac Heads currently in LA soon to be in NYC



",Art
192,"

Cartoonist Carlos Latuff fights big oil for a small town in Egypt



Political cartoonist Carlos Latuff releases his latest cartoon, calling out to the Egyptians of Tahrir to take immediate action to save Edko village from BP



",Art
193,"

'Meet the Artists’ at AL MASAR Gallery



AL MASAR Gallery creates a dialogue between art lovers and Egyptian artists in its ‘Meet the Artists’ event on Sunday



",Art
194,"

Head of fine arts appointed by minister of culture



Emad Abou Ghazi has appointed artist and professor Salah El-Meleigy as head of the fine arts sector



",Art
195,"

Pioneer of social realism in arts in Egypt dies aged 92



The seminal Egyptian artist Mohamed Hamed Oweis died yesterday, 1 October, after a long life of artistic achievements



",Art
196,"

Nine young artists 'Raise the Stereotype' at the Ara Gallery



Exhibition in Dubai aims to challenge stereotypes about Arabs and Muslims



",Art
197,"

Collage workshop output displayed at Egypt's Darb 1718



Environmental issues and consumer culture feature in a series of collages on exhibition after a workshop given by artist Hany Rashed



",Art
198,"

Piece by piece, Afghanistan reclaims its history



A dedicated band of Afghani men and women is gathering up their nation's past, hoping that a growing museum collection will show the world Afghan culture is more sophisticated than the tide of news reports suggest



",Art
199,"

Art discussions at ALMASAR Gallery



Artists to take visitors on tour of gallery and offer insights into their working methods and creative processes



",Art
200,"

Successful opening of 'A Child’s View From Gaza' exhibition despite efforts to supress it



Pro-Israel groups fail to force cancellation of Palestinian children's art exhibition



",Art
201,"

Mashrabia Gallery: decades of cutting edge art



Ahram Online discusses the future of art in Egypt with Mashrabia director and curator, Stefania Angarano



",Art
202,"

A 2-day camp in London dedicated to Egypt’s Art



London meets Cairo in The Learning Camp, as the workshop brings people from different cultures in a setting that facilitates self-expression and cross-cultural dialogue



",Art
203,"

Metropolitan Museum to open renovated galleries for Islamic art and culture



The grand reopening of a suite of 15 dramatic new galleries showcasing art from the Arab world, Turkey, Iran and Central Asia at New York's Metropolitan Museum of Art is set for 1 November



",Art
204,"

 'Nude Koran picture' causes stir in Morocco



Moroccan newspapers and bloggers outraged at a photograph of naked body adorned with Koranic verses



",Art
205,"

Moving pictures: Six painters side by side



Organised by Mashrabia Gallery, On The Move is a collective exhibition featuring work by six established artists in diverse styles at the spacious and elaborately decorated EU residence



",Art
206,"

Notes from Iraq: Barbara Nimri Aziz remembers sculptor Mohammed Ghani Hikmat 



Iraq says farewell to a national legend, sculptor Mohammad Ghani Hikmat, who died on 12 September, aged 82



",Art
207,"

Libyan graffiti artists make fun of Gaddafi



Libyan graffiti artists are taking advantage of newfound freedom to make fun of ousted leader Muammar Gaddafi on the streets of Tripoli



",Art
208,"

Contemporary art collection on display at Art Cafe



 Exhibition showcases work from private collection of Philippe Devlay



",Art
209,"

Path of Hope: The revolution in drawings and sculpture



An exhibition featuring the work of two Egyptian artists living abroad reflects post-revolutionary hopes for a new Egypt



",Art
