,Article Title,Category
183,"

Euro zone inflation drops to 3.5-yr low in September as expected



Rate of consumer price inflation in 17 countries using euro fell to 1.1 percent year-on-year in September



",economy
184,"

Any US sanctions relief on Iran likely to start slowly



Alleviation of sanctions on Iran will not be effective even if Iran promises to take serious steps, with US Congress taking harder line on Iran than President Barack Obama's administration



",economy
185,"

Fitch warns it may cut US credit rating from AAA



Fitch Ratings says it could cut the sovereign credit rating of the United States if the debt limit is not raised in time. The firm will take a final decision by the end of the 2014 first quarter



",economy
186,"

Fuel Smart Cards for 1100 Egyptian firms



Heavy-fuel customers selected for new government subsidy programme



",economy
187,"

China punishes 13 medical workers for bribery in milk powder case 



Recommending French Danone infant formula has pushed for 13 medical Chinese workers' punishment



",economy
188,"

Sawiris tells Canada he's no spy; re-directs investment to Egypt 



Naguib Sawiris vows never to invest in Canada again after Harper government blocks takeover of Allstream on grounds of 'national security'



",economy
189,"

Americans win Nobel prize for asset price forecasts



Scientists Eugene Fama, Lars Peter Hansen and Robert Shiller awarded prize for devising method to foresee broad course of stock and bond prices over 3 to 5 years



",economy
190,"

Hope glimmers for demoralised Egyptian tourist industry



Visitors slowly trickling back after upheaval, but industry insiders say full recovery could take years



",economy
191,"

US debt doubts keep lid on shares, yen rises



Slow-moving talks to avoid a debt default in the United States and weak Chinese export data put a damper on European shares and oil, while yen strengthens



",economy
192,"

Egyptian tycoon shorts former Italian telecommunications monopoly 



Naguib Sawiris’ investment firm increases its short position on a debt-saddled Italian operator



",economy
193,"

Qatar National Bank might sell freshly acquired NSGB Egypt



Unnamed QNB official says the Qatari bank will sell NSGB Egypt due to political tension between the two countries



",economy
194,"

Egypt stocks rise amid expectation of further gains



Stocks rose Sunday fuelling speculation the market could surpass 6000 points after Eid



",economy
195,"

Egypt issues tenders for LNG terminal: EGAS



Egypt expects to have a floating terminal by next April to be capable of importing liquefied natural gas



",economy
196,"

Work resumes at Egypt's Mahalla textile factory after strike win



Employees at Mahalla's Weaving and Textile Company go back to work after strike action secures payment of delayed bonus



",economy
197,"

IMF says Jordan weathering 'tougher' outside shocks



Jordan's progress in IMF loan-program satisfies fund which is in turn recommending new installment of $258 million



",economy
198,"

IMF praises Egypt stimulus plan, points to challenges ahead



IMF welcomes Gulf-funded stimulus programme but insists on Egypt's need for economic restructuring



",economy
199,"

Mahalla textile workers continue sit-in



Workers in Egypt's largest public textile factory strike again over delay in bonus payment



",economy
200,"

Gulf funds may take stake in EDF's UK nuclear project : Paper



Gulf state funds may participate in funding french nuclear reactor, french financial daily reported



",economy
201,"

Easy Taxi — a Samwer brothers app — launches in the Middle East with $7M



MENA region expects Rocket Internet to launch taxi mobile application



",economy
202,"

ECB launches push to strengthen eurozone banks



Plan includes reviewing bad loans in one year starting next month and then testing banks stability in stress test



",economy
203,"

Egypt's budget deficit target hard to maintain if expenses increase



Egyptian government announces stimulus package to increase minimum wage and income tax exemption while keeping budget deficit at ten percent



",economy
204,"

Egypt stocks rise on economic stimulus package



Monday finance ministry announcement of plans to increase proposed stimulus package by one third injects life in Egypt market as EGX30 rises 1.8 percent



",economy
205,"

Egypt hopes to secure more liquefied gas from Qatar, sees other options 



Egyptian petroleum authority says that the door of negotiations with Qatar over additional liquefied natural gas (LNG) shipments is not closed



",economy
206,"

Egypt unfreezes assets of ex-PM Qandil



Court overturns asset freeze and travel ban on Morsi-era prime minister Hisham Qandil



",economy
207,"

Egypt to raise stimulus by a third, implement minimum wage by Jan 



Egypt's LE22.3 billion stimulus package announced in August to boost ailing economy will rise to LE29.6 billion



",economy
208,"

Egypt's pound strengthens at central bank currency sale 



Central bank sells $38.8 million at LE6.8800 per dollar during Monday foreign currency sale



",economy
209,"

Egypt stocks continue rise despite bad security situation



Egyptian stocks sustain gains for second consecutive day after the holidays, unaffected by Sunday church attack



",economy
210,"

Egypt gov't to discuss directing Muslim Brotherhood funds to public coffers 



Committee handling confiscated Muslim Brotherhood assets proposes offsetting state losses with the frozen funds



",economy
211,"

Lebanon's Bank Audi profit down 5.5% after Turkish launch



The newly launched Lebanese Audi Bank in Turkey contributes to its drop in nine-month net profit, expected to offset neighbours' faltering operations



",economy
212,"

Kuwait gives Egypt 5 years to repay $2 billion deposit: Egyptian PM



Kuwait will give Egypt five years to pay back a $2 billion central bank deposit obtained in September



",economy
213,"

Egypt faces no problem in petroleum products until end of 2013: Al-Ahram report



After worries about liquidity problems, state-owned newspaper Al-Ahram reports that funds are sufficient to ensure supply in petroleum products until the end of the year



",economy
